method,value
StochasticItemKNN,0.0163036683453061
StochasticItemKNN,0.0902162213638435
StochasticItemKNN,0.0908591094765135
StochasticItemKNN,0.0893427218039597
StochasticItemKNN,0.0929898777012542
StochasticItemKNN,0.0954606326693576
StochasticItemKNN,0.1104985630511382
StochasticItemKNN,0.1186378068076606
StochasticItemKNN,0.1236442278407565
StochasticItemKNN,0.1279275764076217
StochasticItemKNN,0.1110213537630072
StochasticItemKNN,0.2008668152431685
StochasticItemKNN,0.208391300800413
StochasticItemKNN,0.1909176278582868
StochasticItemKNN,0.2011249997109487
StochasticItemKNN,0.204421560026447
StochasticItemKNN,0.1450679188813535
StochasticItemKNN,0.1431396832802445
StochasticItemKNN,0.1458011173338596
StochasticItemKNN,0.1529024167522772
StochasticItemKNN,0.1504624387124917
StochasticItemKNN,0.0461351319217908
StochasticItemKNN,0.0600608260856223
StochasticItemKNN,0.073300445368639
StochasticItemKNN,0.0623439442038191
StochasticItemKNN,0.0592339623296234
StochasticItemKNN,0.3078988361225941
StochasticItemKNN,0.2711928867521604
StochasticItemKNN,0.2914989355145929
StochasticItemKNN,0.2958048657721096
StochasticItemKNN,0.293957737609314
StochasticItemKNN,0.2996931461159499
StochasticItemKNN,0.3159348377313224
StochasticItemKNN,0.3124436589595758
StochasticItemKNN,0.3216773182453597
StochasticItemKNN,0.2974356808242355
NMF,0.0129228322942404
NMF,0.0144458579412479
NMF,0.0152238133908533
NMF,0.0102194907666764
NMF,0.0183407834987175
NMF,0.0443473740306432
NMF,0.0387452741399009
NMF,0.044298062382466
NMF,0.0423660496843621
NMF,0.0426720487469804
NMF,0.0315915723552888
NMF,0.0345104890945598
NMF,0.0327276148006867
NMF,0.0302774519747627
NMF,0.0281278652251824
NMF,0.0401618271331603
NMF,0.0433960054746952
NMF,0.0459674976506196
NMF,0.0338746688446816
NMF,0.0403074167463374
NMF,0.0369001694331999
NMF,0.0308039884163674
NMF,0.0302253816764308
NMF,0.0374878131237208
NMF,0.0335560824931496
NMF,0.0349424676094067
NMF,0.0293433383813935
NMF,0.0331935480262337
NMF,0.0280373786039489
NMF,0.0252774964108881
NMF,0.0020429483507319
NMF,0.0068748568061415
NMF,0.0048401309072992
NMF,0.0064685734325378
NMF,0.0059813767764982
NMF,0.0344213192982368
NMF,0.0365059656166285
NMF,0.03652675739024
NMF,0.0206789189475951
NMF,0.0257479698973073
NMF,0.021448628671714
NMF,0.0155346274290635
NMF,0.0229235465237266
NMF,0.0249915730029028
NMF,0.0330333806251516
NMF,0.0082422757363752
NMF,0.0268885930907449
NMF,0.0249448935338142
NMF,0.0080913611671022
NMF,0.0107448302386939
NMF,0.0101195516575548
NMF,0.0124200530222812
NMF,0.0166101603245484
NMF,0.013531968969685
NMF,0.0020624378474657
NMF,0.0440603244402326
NMF,0.0433505407064219
NMF,0.0374725562439641
NMF,0.039140509436857
NMF,0.0600847506932479
NMF,0.014057559747763
NMF,0.0037981340296419
NMF,0.0007274647783076
NMF,0.0287595068385472
NMF,0.0024078688334858
NMF,0.1309078351106035
NMF,0.1247424912606457
NMF,0.1185119933746947
NMF,0.1096716830652165
NMF,0.1054356490238288
NMF,0.1087808703722614
NMF,0.1321860073311288
NMF,0.1204363485073006
NMF,0.1156671785887507
NMF,0.1199745880743706
NMF,0.1389492449347109
NMF,0.1888387788281704
NMF,0.1762376149634453
NMF,0.154232137453581
NMF,0.155747543249107
NMF,0.125391507592026
NMF,0.0913454851343079
NMF,0.0997973587753375
NMF,0.1160646241314293
NMF,0.1023609106001056
NMF,0.0626933733490568
NMF,0.054731757523031
NMF,0.0538016773365011
NMF,0.0530036019480104
NMF,0.0676659212733106
NMF,0.2743492207629515
NMF,0.2982724964034295
NMF,0.2729937286774184
NMF,0.2983273623732515
NMF,0.305976835582744
NMF,0.3035007927868254
NMF,0.2874924496731705
NMF,0.3073398429251293
NMF,0.2729059402213265
NMF,0.2948855957451757
SVD,0.0152492722872357
SVD,0.0206471809576826
SVD,0.0177848642893309
SVD,0.0178078846103733
SVD,0.0173595147575118
SVD,0.0468607991609556
SVD,0.0454255310789896
SVD,0.045479448342339
SVD,0.0438482266600797
SVD,0.0450553129171495
SVD,0.0346280948540783
SVD,0.0358143081870578
SVD,0.0363566348268722
SVD,0.0350875844251967
SVD,0.0368845670396948
SVD,0.0354334145101336
SVD,0.0359221478852067
SVD,0.0360382153343873
SVD,0.0327099680702456
SVD,0.0380358643436982
SVD,0.0287963760505464
SVD,0.0324101327506595
SVD,0.0295754555802625
SVD,0.0306176902360749
SVD,0.0297745484369038
SVD,0.0141863765529266
SVD,0.0137703624124589
SVD,0.0147606921896458
SVD,0.0119833484955781
SVD,0.015082863933031
SVD,0.0075678947573351
SVD,0.008649899676331
SVD,0.0118352556208221
SVD,0.010512096649004
SVD,0.0099191881806977
SVD,0.0446607597164604
SVD,0.0451502785615391
SVD,0.0447388142466708
SVD,0.0414546287499476
SVD,0.0423748965018798
SVD,0.006038338986724
SVD,0.0064044091878628
SVD,0.0059567133550221
SVD,0.0054777335712488
SVD,0.0042288490010818
SVD,0.0131906987358281
SVD,0.0129743092682751
SVD,0.012236101912469
SVD,0.0124795954356545
SVD,0.0145607357673297
SVD,0.0017538452972787
SVD,0.0018545876264631
SVD,4.9247529010365554e-05
SVD,0.0017034366204176
SVD,0.0002201903770251
SVD,0.0321473378014003
SVD,0.0323935108166634
SVD,0.0339697953151432
SVD,0.0338343369674303
SVD,0.0335909160812493
SVD,0.0133000779794087
SVD,0.0133979514190991
SVD,0.012225650728506
SVD,0.0133804886769129
SVD,0.011552784029837
SVD,0.1039687614905541
SVD,0.1042110715711331
SVD,0.1054931401340721
SVD,0.1040696457572081
SVD,0.1021904839757724
SVD,0.1177959763747121
SVD,0.1175160010601945
SVD,0.1202566292301716
SVD,0.1182214406515038
SVD,0.1191224833293128
SVD,0.1620239241157676
SVD,0.1621448364866835
SVD,0.1610111516362486
SVD,0.1621648923538307
SVD,0.1609828679578666
SVD,0.1248749845478875
SVD,0.1276120703952757
SVD,0.126299620698447
SVD,0.1258563855018056
SVD,0.1287774955513749
SVD,0.0269654284825678
SVD,0.0243035621319779
SVD,0.0253831049625908
SVD,0.0262215968351431
SVD,0.0261405991896075
SVD,0.0345774246209946
SVD,0.0347744705548157
SVD,0.033508907875559
SVD,0.0336732064046013
SVD,0.0324325085037028
SVD,0.0494421567623778
SVD,0.0512805502316953
SVD,0.0504735147140832
SVD,0.0522917094175136
SVD,0.0507784201921696
BIASEDMF,0.0126533333731855
BIASEDMF,0.0124108872793677
BIASEDMF,0.012709707028413
BIASEDMF,0.0121775614995568
BIASEDMF,0.0129893500550487
BIASEDMF,0.0435092706768827
BIASEDMF,0.0434687158443763
BIASEDMF,0.0430835560628759
BIASEDMF,0.0434430457299703
BIASEDMF,0.0431388476288722
BIASEDMF,0.0322718257014726
BIASEDMF,0.0326017492058867
BIASEDMF,0.032834136636473
BIASEDMF,0.0324609813346444
BIASEDMF,0.0326675201806316
BIASEDMF,0.0372245675472048
BIASEDMF,0.036790263757496
BIASEDMF,0.0368193521804938
BIASEDMF,0.0358509724486721
BIASEDMF,0.0376422682514925
BIASEDMF,0.0332809249124921
BIASEDMF,0.0336460168411845
BIASEDMF,0.033492821016562
BIASEDMF,0.0333049577383853
BIASEDMF,0.0335367118343109
BIASEDMF,0.0122526248073674
BIASEDMF,0.0129505813752873
BIASEDMF,0.012249828746769
BIASEDMF,0.0116993508808062
BIASEDMF,0.0094828570603724
BIASEDMF,0.0096649546533066
BIASEDMF,0.0086469658611874
BIASEDMF,0.0088166963334946
BIASEDMF,0.0079001043052608
BIASEDMF,0.0099807123878565
BIASEDMF,0.0433454978016091
BIASEDMF,0.0456799854874115
BIASEDMF,0.0411140541392479
BIASEDMF,0.0433831687364821
BIASEDMF,0.0430563752102022
BIASEDMF,0.0012567271009421
BIASEDMF,0.0001506877407244
BIASEDMF,0.0006097357522889
BIASEDMF,0.001315719442083
BIASEDMF,0.0019880681228661
BIASEDMF,0.0051878696005221
BIASEDMF,0.0072177182580971
BIASEDMF,0.0066660522398659
BIASEDMF,0.0063913805862471
BIASEDMF,0.0043438139898906
BIASEDMF,0.0125281657676994
BIASEDMF,0.0107502159529154
BIASEDMF,0.0105577439006333
BIASEDMF,0.0122761732467924
BIASEDMF,0.0148822351715309
BIASEDMF,0.0474894194352943
BIASEDMF,0.0512114340056212
BIASEDMF,0.0484687235761276
BIASEDMF,0.0481759202254417
BIASEDMF,0.0469131523288727
BIASEDMF,0.0202468970728277
BIASEDMF,0.0209340762342884
BIASEDMF,0.0206773423116369
BIASEDMF,0.0223840706854048
BIASEDMF,0.0243924836743759
BIASEDMF,0.1046937346230314
BIASEDMF,0.1020706683444823
BIASEDMF,0.1041440759723871
BIASEDMF,0.1038280105084524
BIASEDMF,0.1000208149479205
BIASEDMF,0.1100779072989017
BIASEDMF,0.1095017961884441
BIASEDMF,0.1093682698088612
BIASEDMF,0.1128530516261899
BIASEDMF,0.1094574945902934
BIASEDMF,0.1431553249510583
BIASEDMF,0.1488066970985839
BIASEDMF,0.1489400123379909
BIASEDMF,0.1469484084196154
BIASEDMF,0.1471259745470027
BIASEDMF,0.1310084377420579
BIASEDMF,0.1267902991480549
BIASEDMF,0.1295691097222314
BIASEDMF,0.1292776518171113
BIASEDMF,0.1314183643260228
BIASEDMF,0.0356318984575032
BIASEDMF,0.0313561869673241
BIASEDMF,0.0324868894235559
BIASEDMF,0.0339425506530793
BIASEDMF,0.0330574571375017
BIASEDMF,0.0366942154933745
BIASEDMF,0.0360947664337207
BIASEDMF,0.0364841177403735
BIASEDMF,0.0372984902863927
BIASEDMF,0.036747423057853
BIASEDMF,0.0436022285892458
BIASEDMF,0.0489908119917712
BIASEDMF,0.0427653671057383
BIASEDMF,0.0433250152063876
BIASEDMF,0.0445491056849225
BayesianRidge,0.0030050061027049
BayesianRidge,0.0022295168921381
BayesianRidge,0.0002843533664593
BayesianRidge,0.001795578068789
BayesianRidge,0.0044898006352482
BayesianRidge,0.0215835289749606
BayesianRidge,0.0238530359005235
BayesianRidge,0.0235789478879935
BayesianRidge,0.0222199810027463
BayesianRidge,0.0230936810297485
BayesianRidge,0.0166026478848672
BayesianRidge,0.01416102668077
BayesianRidge,0.0161695176356081
BayesianRidge,0.0131567376459196
BayesianRidge,0.0130758779011783
BayesianRidge,0.0011352754065629
BayesianRidge,0.0014337731039258
BayesianRidge,0.003648041397704
BayesianRidge,0.0001641211361216
BayesianRidge,0.0004031393462856
BayesianRidge,0.0340851925113644
BayesianRidge,0.036357723734436
BayesianRidge,0.0336331582373805
BayesianRidge,0.0350909239657001
BayesianRidge,0.034812706978773
BayesianRidge,0.0187643404569851
BayesianRidge,0.0173024851997956
BayesianRidge,0.0168476683686371
BayesianRidge,0.0162915809249846
BayesianRidge,0.0178766799856465
BayesianRidge,0.0128006344024189
BayesianRidge,0.0120301297175923
BayesianRidge,0.0134302465039896
BayesianRidge,0.0134156642488988
BayesianRidge,0.0105249940390349
BayesianRidge,0.0195088709541885
BayesianRidge,0.0241033674318954
BayesianRidge,0.0231435448965691
BayesianRidge,0.0213559727778858
BayesianRidge,0.0198540381826352
BayesianRidge,0.010080750036441
BayesianRidge,0.0055277391323462
BayesianRidge,0.0060043659077482
BayesianRidge,0.0066726377172537
BayesianRidge,0.0074690053078818
BayesianRidge,0.0713423531074044
BayesianRidge,0.0755433825770702
BayesianRidge,0.0756399939583379
BayesianRidge,0.0749481936273431
BayesianRidge,0.0752279521669336
BayesianRidge,0.0615996456470246
BayesianRidge,0.0637138025571977
BayesianRidge,0.0636743216106585
BayesianRidge,0.0654136751459493
BayesianRidge,0.0669712262714494
BayesianRidge,0.0135573903909302
BayesianRidge,0.0218355532521427
BayesianRidge,0.0220574245884751
BayesianRidge,0.019646785405881
BayesianRidge,0.0161494389912764
BayesianRidge,0.0223960987721584
BayesianRidge,0.0202121124367543
BayesianRidge,0.0135689210522178
BayesianRidge,0.0165755303172379
BayesianRidge,0.0191731557324777
BayesianRidge,0.1085329851367744
BayesianRidge,0.1175293718675493
BayesianRidge,0.114257174093691
BayesianRidge,0.1097361067547233
BayesianRidge,0.1115873579959819
BayesianRidge,0.1439753490198638
BayesianRidge,0.1491038575683905
BayesianRidge,0.144412269602597
BayesianRidge,0.143020917744318
BayesianRidge,0.147360352212846
BayesianRidge,0.1812882597963737
BayesianRidge,0.1843478635507177
BayesianRidge,0.1816499241757537
BayesianRidge,0.1877608608350243
BayesianRidge,0.1819629747734161
BayesianRidge,0.1648814667978967
BayesianRidge,0.1630209954689215
BayesianRidge,0.1590975336998373
BayesianRidge,0.1625361185844771
BayesianRidge,0.1625897412647334
BayesianRidge,0.0936472854420567
BayesianRidge,0.0923546308589575
BayesianRidge,0.0934707007724389
BayesianRidge,0.0906577456429958
BayesianRidge,0.0933832782424879
BayesianRidge,0.0237757296771846
BayesianRidge,0.0278437481136678
BayesianRidge,0.029560439237792
BayesianRidge,0.0221484964117264
BayesianRidge,0.0264194661263655
BayesianRidge,0.0936693428856056
BayesianRidge,0.0896865584763918
BayesianRidge,0.0874873886824656
BayesianRidge,0.0935156675357118
BayesianRidge,0.0939987072533773
Tweedie,1.3393541577144674e-05
Tweedie,0.000517019384051
Tweedie,0.0003824007371927
Tweedie,0.0008880355386874
Tweedie,0.0007500161817028
Tweedie,0.0227823791779353
Tweedie,0.0243871170853501
Tweedie,0.0238018413949148
Tweedie,0.0233034969338452
Tweedie,0.0231925153955669
Tweedie,0.01385781276452
Tweedie,0.0113581741406557
Tweedie,0.0133937381146886
Tweedie,0.0121302902151525
Tweedie,0.0113101339428589
Tweedie,0.0027555403104942
Tweedie,0.0035292733508051
Tweedie,0.0045101624361237
Tweedie,0.002543753679739
Tweedie,0.0031185487895463
Tweedie,0.0282802275981473
Tweedie,0.0313163126854519
Tweedie,0.029768711237427
Tweedie,0.029808239202124
Tweedie,0.0307458353788112
Tweedie,0.0117187441066495
Tweedie,0.0118041088496883
Tweedie,0.0105255197638208
Tweedie,0.008214214507083
Tweedie,0.0102285426823304
Tweedie,0.0160338548269017
Tweedie,0.0161404040723678
Tweedie,0.0171293971921154
Tweedie,0.0163073430097211
Tweedie,0.0154053152820768
Tweedie,0.0204574418292363
Tweedie,0.0249022136405743
Tweedie,0.0232318913679674
Tweedie,0.0227090544507545
Tweedie,0.0207216313526138
Tweedie,0.0070184433230113
Tweedie,0.0034751751011763
Tweedie,0.0045777553308212
Tweedie,0.0043379413382518
Tweedie,0.0056482815728234
Tweedie,0.065328817045707
Tweedie,0.0729259267081363
Tweedie,0.0698937271443423
Tweedie,0.0709434101510261
Tweedie,0.0702313896113202
Tweedie,0.0570717509868909
Tweedie,0.0590403315560754
Tweedie,0.0584616717791083
Tweedie,0.06080602688215
Tweedie,0.0617450129306682
Tweedie,0.0041796920613307
Tweedie,0.0132601919709599
Tweedie,0.0136100052929478
Tweedie,0.0104939539693532
Tweedie,0.0074574414532251
Tweedie,0.0183961127216145
Tweedie,0.0183262918260787
Tweedie,0.0118300459450143
Tweedie,0.013981107541328
Tweedie,0.0175330686649669
Tweedie,0.1046311094373251
Tweedie,0.1138104440370567
Tweedie,0.1096587996941144
Tweedie,0.1054582410381405
Tweedie,0.1073287716740257
Tweedie,0.142370403655989
Tweedie,0.1452350830808435
Tweedie,0.1414765558418194
Tweedie,0.1408680381628624
Tweedie,0.1452866636491618
Tweedie,0.1833248645086278
Tweedie,0.1875097679607705
Tweedie,0.1847144621552654
Tweedie,0.1901769318412742
Tweedie,0.1855456421664304
Tweedie,0.1649127666568445
Tweedie,0.1605987484128311
Tweedie,0.1542441567833383
Tweedie,0.1584436999855402
Tweedie,0.1618352854177221
Tweedie,0.0900709780435079
Tweedie,0.0892005138894211
Tweedie,0.0899541438377886
Tweedie,0.0892454891660227
Tweedie,0.0921064355346893
Tweedie,0.0196714522021587
Tweedie,0.0283285108777551
Tweedie,0.0270167024994862
Tweedie,0.0206487954431712
Tweedie,0.0235565592067804
Tweedie,0.0887098438781226
Tweedie,0.0823628471527909
Tweedie,0.0810630522680049
Tweedie,0.0872083517244791
Tweedie,0.0874625985490272
Ridge,0.0030287105228985
Ridge,0.0022417259489313
Ridge,0.0002834091299968
Ridge,0.0018111857363068
Ridge,0.0045169241519119
Ridge,0.0216030797021203
Ridge,0.0238755655350499
Ridge,0.0236021092285227
Ridge,0.0222421820175101
Ridge,0.0231253123072688
Ridge,0.0167029256806465
Ridge,0.0142682705384787
Ridge,0.0162546415321557
Ridge,0.0132292591665984
Ridge,0.0131706514621573
Ridge,0.0010945336248771
Ridge,0.0014763870241552
Ridge,0.0037094626445601
Ridge,0.0001089563861688
Ridge,0.0003670622522576
Ridge,0.0341540135868951
Ridge,0.0364101280661625
Ridge,0.033667380647781
Ridge,0.0351540527286028
Ridge,0.0348569590633538
Ridge,0.0187989289718274
Ridge,0.0173297926730724
Ridge,0.0168864223598392
Ridge,0.0163677856461799
Ridge,0.0179503131508813
Ridge,0.0127961759971914
Ridge,0.0119895724884273
Ridge,0.0134097460213697
Ridge,0.0133935760854926
Ridge,0.0104367288038513
Ridge,0.019336047653082
Ridge,0.0239826522802171
Ridge,0.0230884476798141
Ridge,0.0211952731865285
Ridge,0.0197286941117033
Ridge,0.0101978596403282
Ridge,0.0056553103971509
Ridge,0.0061212939948186
Ridge,0.0067449319342505
Ridge,0.0075558612901713
Ridge,0.0714586794254236
Ridge,0.0755786198358181
Ridge,0.0756966552943432
Ridge,0.0750183127745874
Ridge,0.0753059530757366
Ridge,0.0616793449440684
Ridge,0.0638044145569913
Ridge,0.0637647749599896
Ridge,0.0654022632914136
Ridge,0.0671441166425508
Ridge,0.0137762590097103
Ridge,0.0220380697990505
Ridge,0.0223464618235249
Ridge,0.019818521129178
Ridge,0.0163582264281704
Ridge,0.0225781996326062
Ridge,0.0201758224273791
Ridge,0.0136201692101198
Ridge,0.0165949018530262
Ridge,0.0191779811488996
Ridge,0.108700547042349
Ridge,0.1175626399636947
Ridge,0.1143863738946592
Ridge,0.1098083308167043
Ridge,0.1117340368618604
Ridge,0.1441251549357942
Ridge,0.1493413614602096
Ridge,0.144631090483515
Ridge,0.1431504571631864
Ridge,0.1474662523530553
Ridge,0.1813761194999414
Ridge,0.1844775760551942
Ridge,0.1817962701300554
Ridge,0.1878424954113744
Ridge,0.1819813288886592
Ridge,0.1642808170591631
Ridge,0.1628989406693015
Ridge,0.1590419256221285
Ridge,0.162339456238828
Ridge,0.1622763608020052
Ridge,0.0936149980903681
Ridge,0.0922458683573029
Ridge,0.093122839671199
Ridge,0.0904480387711025
Ridge,0.0930377095722236
Ridge,0.0236203761867993
Ridge,0.0274700150663895
Ridge,0.0294333315297908
Ridge,0.0220668873952598
Ridge,0.0264475847759594
Ridge,0.0939823723979856
Ridge,0.0901841171523264
Ridge,0.0878432103326789
Ridge,0.094112376110545
Ridge,0.0943658171885113
RandomForest,0.0043502632975361
RandomForest,0.0015768477083941
RandomForest,0.0010564725185993
RandomForest,0.0053765584543263
RandomForest,0.004025876714258
RandomForest,0.0210690161464458
RandomForest,0.0201797672711241
RandomForest,0.0212651437977267
RandomForest,0.0206169761086079
RandomForest,0.0179967365296684
RandomForest,0.0069857247509251
RandomForest,0.0075868249486
RandomForest,0.0083513671144214
RandomForest,0.0087009957935331
RandomForest,0.005945881998153
RandomForest,0.0020173642999261
RandomForest,0.0069860606450695
RandomForest,0.0018692557823981
RandomForest,0.0041820902893219
RandomForest,0.0070345732297117
RandomForest,0.0317983970221074
RandomForest,0.0337687300426278
RandomForest,0.0341159214415045
RandomForest,0.032307809126298
RandomForest,0.0328966002379677
RandomForest,0.0238868546669916
RandomForest,0.0213222754190578
RandomForest,0.0206889706650056
RandomForest,0.0208625705280561
RandomForest,0.0203062766669142
RandomForest,0.0113121843257523
RandomForest,0.0095482682948041
RandomForest,0.0118317062547405
RandomForest,0.012211926539608
RandomForest,0.0126930546293735
RandomForest,0.0248969454769705
RandomForest,0.0240786754363618
RandomForest,0.0257889150265117
RandomForest,0.0250208078145771
RandomForest,0.0222196298082941
RandomForest,0.0017805651909791
RandomForest,0.0003758291151005
RandomForest,0.0011663468658376
RandomForest,0.0036873928416814
RandomForest,0.000377684911507
RandomForest,0.0705739385673778
RandomForest,0.0700709830394735
RandomForest,0.0732581713351647
RandomForest,0.0709160556720618
RandomForest,0.0725984390928418
RandomForest,0.0605892425417508
RandomForest,0.0615290999364631
RandomForest,0.0588516352204772
RandomForest,0.0656577090027797
RandomForest,0.0656216267558842
RandomForest,0.0143088712908552
RandomForest,0.0176907334653059
RandomForest,0.0123646265230834
RandomForest,0.0206713244856582
RandomForest,0.0120313005733218
RandomForest,0.0067492162615949
RandomForest,0.0083636053685894
RandomForest,0.0038535547923247
RandomForest,0.0071246894566654
RandomForest,0.0108973648090698
RandomForest,0.118722085308903
RandomForest,0.1252626790763098
RandomForest,0.1228321970336145
RandomForest,0.1197333984536207
RandomForest,0.1209188639909941
RandomForest,0.1564816125782759
RandomForest,0.1555124598108801
RandomForest,0.1509873817605339
RandomForest,0.1597964063754332
RandomForest,0.1558097692312099
RandomForest,0.1782635539633749
RandomForest,0.1810377927172836
RandomForest,0.1788328551340039
RandomForest,0.1853902882228112
RandomForest,0.1798953658117479
RandomForest,0.165803771478068
RandomForest,0.1650023658770189
RandomForest,0.1603255035992685
RandomForest,0.1662536954628199
RandomForest,0.1639899415072829
RandomForest,0.0931102819918416
RandomForest,0.0946286880272979
RandomForest,0.096120755645819
RandomForest,0.0963721318409768
RandomForest,0.1007618746943745
RandomForest,0.0256538303492657
RandomForest,0.0316194756945534
RandomForest,0.0321127194265946
RandomForest,0.0286048097534697
RandomForest,0.0325237406530106
RandomForest,0.0935618009472831
RandomForest,0.0938797489849713
RandomForest,0.093548259583806
RandomForest,0.097434773167472
RandomForest,0.0930836618455983
Bagging,0.0006246067253434
Bagging,0.0075177424280923
Bagging,0.0066093524447474
Bagging,0.0034025591481167
Bagging,0.0028606063573547
Bagging,0.0248756723129
Bagging,0.02522227157352
Bagging,0.0265624591349152
Bagging,0.0227415397644353
Bagging,0.0223834008021599
Bagging,0.0069070436209739
Bagging,0.0153837035053554
Bagging,0.0002701026340142
Bagging,0.0114307928973258
Bagging,0.0004938076668563
Bagging,0.0034978524004576
Bagging,0.0057713949782514
Bagging,0.0143874726341327
Bagging,0.0060594115807475
Bagging,0.0131366302184199
Bagging,0.0376102356353414
Bagging,0.0375500890166323
Bagging,0.0445752450882598
Bagging,0.0389956871575282
Bagging,0.0339424732228491
Bagging,0.021843149622699
Bagging,0.0113371131815169
Bagging,0.0110568654980561
Bagging,0.0202630817799415
Bagging,0.0224695071489005
Bagging,0.0100355446031807
Bagging,0.021320841252398
Bagging,0.0240777630098746
Bagging,0.0157328910655532
Bagging,0.0210872607719302
Bagging,0.018908820310125
Bagging,0.0226542662577364
Bagging,0.0227411159011937
Bagging,0.0283102625246107
Bagging,0.0241635890344291
Bagging,0.0023261531043393
Bagging,0.0023968880481485
Bagging,0.0012745441783723
Bagging,0.0038336386743248
Bagging,0.0089571809363476
Bagging,0.0622898205149426
Bagging,0.0591033913755252
Bagging,0.0648910585713419
Bagging,0.0767037504655411
Bagging,0.0760660386150379
Bagging,0.060106953536106
Bagging,0.0638204397441871
Bagging,0.0494627454746259
Bagging,0.058819959879881
Bagging,0.0621402986978602
Bagging,0.0020760584433207
Bagging,0.0101908258858111
Bagging,0.0146828334975004
Bagging,0.0044049455731555
Bagging,0.00207282751212
Bagging,0.0067231750298298
Bagging,0.0106446838649475
Bagging,0.007218347238219
Bagging,0.0192442319701989
Bagging,0.0091446966915755
Bagging,0.1258226955886507
Bagging,0.1058965801978809
Bagging,0.1106849048950222
Bagging,0.1226322763503319
Bagging,0.1216366447329817
Bagging,0.1548773774826989
Bagging,0.1610115671149
Bagging,0.154248990148508
Bagging,0.1655988515784031
Bagging,0.1493440900665058
Bagging,0.1776153656198453
Bagging,0.1884676751298021
Bagging,0.1824670486609714
Bagging,0.1883764164152983
Bagging,0.1786788554006033
Bagging,0.1787773777768396
Bagging,0.1605321437908429
Bagging,0.1571778850241434
Bagging,0.1811253598803361
Bagging,0.1662580595781585
Bagging,0.0827548655901169
Bagging,0.0922691375898092
Bagging,0.0813376160972556
Bagging,0.0986565131128804
Bagging,0.1165209499923449
Bagging,0.013505015043745
Bagging,0.0369659978521825
Bagging,0.0142598056543336
Bagging,0.0151398369731282
Bagging,0.0233296895609216
Bagging,0.0955061558116359
Bagging,0.0884939841952984
Bagging,0.0838465107765134
Bagging,0.1002229705025256
Bagging,0.0768487182507077
AdaBoost,0.0024780662480219
AdaBoost,0.0002333741775126
AdaBoost,0.0004845568822015
AdaBoost,0.001503072541972
AdaBoost,0.0038883720757693
AdaBoost,0.0190684351527625
AdaBoost,0.0196796048918579
AdaBoost,0.0198607831875199
AdaBoost,0.0176631370644626
AdaBoost,0.0164916310088333
AdaBoost,0.0050738957657372
AdaBoost,0.0059231760953749
AdaBoost,0.0066760875151538
AdaBoost,0.0061689194177915
AdaBoost,0.0057730670914901
AdaBoost,0.0030810450809264
AdaBoost,0.0021530238198587
AdaBoost,0.0029958663432798
AdaBoost,0.0016408372541607
AdaBoost,0.0028003597656468
AdaBoost,0.0375855677271549
AdaBoost,0.0359628146878564
AdaBoost,0.0382170852984723
