user,item,rating,timestamp,date
2,3893,1,978299535,2000-12-31 21:52:15
2,1247,5,978298652,2000-12-31 21:37:32
3,3421,4,978298147,2000-12-31 21:29:07
3,1641,2,978298430,2000-12-31 21:33:50
3,648,3,978297867,2000-12-31 21:24:27
3,1394,4,978298147,2000-12-31 21:29:07
3,3534,3,978297068,2000-12-31 21:11:08
3,104,4,978298486,2000-12-31 21:34:46
3,2735,4,978297867,2000-12-31 21:24:27
3,1210,4,978297600,2000-12-31 21:20:00
3,1431,3,978297095,2000-12-31 21:11:35
3,3868,3,978298486,2000-12-31 21:34:46
3,1079,5,978298296,2000-12-31 21:31:36
3,2997,3,978298147,2000-12-31 21:29:07
3,1615,5,978297710,2000-12-31 21:21:50
3,1291,4,978297600,2000-12-31 21:20:00
3,1259,5,978298296,2000-12-31 21:31:36
3,653,4,978297757,2000-12-31 21:22:37
3,2167,5,978297600,2000-12-31 21:20:00
3,1580,3,978297663,2000-12-31 21:21:03
3,3619,2,978298201,2000-12-31 21:30:01
3,260,5,978297512,2000-12-31 21:18:32
3,2858,4,978297039,2000-12-31 21:10:39
3,3114,3,978298103,2000-12-31 21:28:23
3,1049,4,978297805,2000-12-31 21:23:25
3,1261,1,978297663,2000-12-31 21:21:03
3,552,4,978297837,2000-12-31 21:23:57
3,480,4,978297690,2000-12-31 21:21:30
3,1265,2,978298316,2000-12-31 21:31:56
3,1266,5,978297396,2000-12-31 21:16:36
3,733,5,978297757,2000-12-31 21:22:37
3,1196,4,978297539,2000-12-31 21:18:59
3,590,4,978297439,2000-12-31 21:17:19
3,2355,5,978298430,2000-12-31 21:33:50
3,1197,5,978297570,2000-12-31 21:19:30
3,1198,5,978297570,2000-12-31 21:19:30
3,1378,5,978297419,2000-12-31 21:16:59
3,593,3,978297018,2000-12-31 21:10:18
3,1379,4,978297419,2000-12-31 21:16:59
3,3552,5,978298459,2000-12-31 21:34:19
3,1304,5,978298166,2000-12-31 21:29:26
3,1270,3,978298231,2000-12-31 21:30:31
3,2470,4,978297777,2000-12-31 21:22:57
3,3168,4,978297570,2000-12-31 21:19:30
3,2617,2,978297837,2000-12-31 21:23:57
3,1961,4,978297095,2000-12-31 21:11:35
3,3671,5,978297419,2000-12-31 21:16:59
3,2006,4,978297757,2000-12-31 21:22:37
3,2871,4,978297539,2000-12-31 21:18:59
3,2115,4,978297777,2000-12-31 21:22:57
3,1968,4,978297068,2000-12-31 21:11:08
3,1136,5,978298079,2000-12-31 21:27:59
3,2081,4,978298504,2000-12-31 21:35:04
4,3468,5,978294008,2000-12-31 20:20:08
4,1210,3,978293924,2000-12-31 20:18:44
4,2951,4,978294282,2000-12-31 20:24:42
4,1214,4,978294260,2000-12-31 20:24:20
4,1036,4,978294282,2000-12-31 20:24:42
4,260,5,978294199,2000-12-31 20:23:19
4,2028,5,978294230,2000-12-31 20:23:50
4,480,4,978294008,2000-12-31 20:20:08
4,1196,2,978294199,2000-12-31 20:23:19
4,1198,5,978294199,2000-12-31 20:23:19
4,1954,5,978294282,2000-12-31 20:24:42
4,1097,4,978293964,2000-12-31 20:19:24
4,3418,4,978294260,2000-12-31 20:24:20
4,3702,4,978294260,2000-12-31 20:24:20
4,2366,4,978294230,2000-12-31 20:23:50
4,1387,5,978294199,2000-12-31 20:23:19
4,3527,1,978294008,2000-12-31 20:20:08
4,1201,5,978294230,2000-12-31 20:23:50
4,2692,5,978294230,2000-12-31 20:23:50
4,2947,5,978294230,2000-12-31 20:23:50
4,1240,5,978294260,2000-12-31 20:24:20
5,2987,4,978243170,2000-12-31 06:12:50
5,2333,4,978242607,2000-12-31 06:03:27
5,1175,5,978244759,2000-12-31 06:39:19
5,39,3,978245037,2000-12-31 06:43:57
5,288,2,978246585,2000-12-31 07:09:45
5,2337,5,978243121,2000-12-31 06:12:01
5,1535,4,978245513,2000-12-31 06:51:53
5,1392,4,978245645,2000-12-31 06:54:05
5,2268,2,978246033,2000-12-31 07:00:33
5,1466,3,978245695,2000-12-31 06:54:55
5,860,2,978244493,2000-12-31 06:34:53
5,1683,3,978246108,2000-12-31 07:01:48
5,866,4,978245334,2000-12-31 06:48:54
5,1684,3,978244540,2000-12-31 06:35:40
5,2916,1,978245645,2000-12-31 06:54:05
5,2770,4,978241981,2000-12-31 05:53:01
5,215,3,978245422,2000-12-31 06:50:22
5,1759,4,978245513,2000-12-31 06:51:53
5,501,1,978244001,2000-12-31 06:26:41
5,3578,2,978243803,2000-12-31 06:23:23
5,506,4,978245999,2000-12-31 06:59:59
5,1250,5,978241112,2000-12-31 05:38:32
5,3793,2,978243170,2000-12-31 06:12:50
5,509,4,978245829,2000-12-31 06:57:09
5,41,4,978244692,2000-12-31 06:38:12
5,1610,4,978245645,2000-12-31 06:54:05
5,2058,1,978245740,2000-12-31 06:55:40
5,3799,3,978243937,2000-12-31 06:25:37
5,2997,5,978241556,2000-12-31 05:45:56
5,47,3,978245334,2000-12-31 06:48:54
5,2700,4,978243085,2000-12-31 06:11:25
5,296,4,978244177,2000-12-31 06:29:37
5,581,3,978244808,2000-12-31 06:40:08
5,1617,3,978244025,2000-12-31 06:27:05
5,728,4,978244759,2000-12-31 06:39:19
5,299,3,978242934,2000-12-31 06:08:54
5,3079,2,978246162,2000-12-31 07:02:42
5,2560,4,978242977,2000-12-31 06:09:37
5,1909,3,978246479,2000-12-31 07:07:59
5,150,2,978245763,2000-12-31 06:56:03
5,224,3,978245829,2000-12-31 06:57:09
5,3728,2,978244568,2000-12-31 06:36:08
5,229,3,978246528,2000-12-31 07:08:48
5,6,2,978245916,2000-12-31 06:58:36
5,3006,3,978245422,2000-12-31 06:50:22
5,2858,4,978241390,2000-12-31 05:43:10
5,1046,5,978244114,2000-12-31 06:28:34
5,515,4,978245891,2000-12-31 06:58:11
5,800,2,978244540,2000-12-31 06:35:40
5,50,5,978244205,2000-12-31 06:30:05
5,52,2,978246479,2000-12-31 07:07:59
5,1191,2,978246426,2000-12-31 07:07:06
5,1192,5,978244493,2000-12-31 06:34:53
5,733,1,978245763,2000-12-31 06:56:03
5,3081,3,978243054,2000-12-31 06:10:54
5,377,4,978245999,2000-12-31 06:59:59
5,2353,3,978245790,2000-12-31 06:56:30
5,1268,2,978245948,2000-12-31 06:59:08
5,3083,5,978244114,2000-12-31 06:28:34
5,2427,5,978246450,2000-12-31 07:07:30
5,3513,1,978243896,2000-12-31 06:24:56
5,2428,3,978242541,2000-12-31 06:02:21
5,2355,5,978241981,2000-12-31 05:53:01
5,2282,3,978244667,2000-12-31 06:37:47
5,3514,2,978243869,2000-12-31 06:24:29
5,1554,3,978244540,2000-12-31 06:35:40
5,1912,3,978244624,2000-12-31 06:37:04
5,593,4,978244177,2000-12-31 06:29:37
5,2359,3,978245568,2000-12-31 06:52:48
5,2716,3,978242607,2000-12-31 06:03:27
5,1485,3,978246576,2000-12-31 07:09:36
5,2717,1,978241072,2000-12-31 05:37:52
5,2571,5,978244493,2000-12-31 06:34:53
5,2289,4,978244568,2000-12-31 06:36:08
5,162,4,978244624,2000-12-31 06:37:04
5,1127,1,978241390,2000-12-31 05:43:10
5,3016,4,978242016,2000-12-31 05:53:36
5,2070,2,978243121,2000-12-31 06:12:01
5,1704,3,978244517,2000-12-31 06:35:17
5,3163,5,978244852,2000-12-31 06:40:52
5,2437,2,978244759,2000-12-31 06:39:19
5,2291,5,978244808,2000-12-31 06:40:08
5,1635,4,978245314,2000-12-31 06:48:34
5,1279,1,978245314,2000-12-31 06:48:34
5,2721,3,978243121,2000-12-31 06:12:01
5,2723,4,978242788,2000-12-31 06:06:28
5,1921,4,978246162,2000-12-31 07:02:42
5,2725,2,978246162,2000-12-31 07:02:42
5,1923,3,978245314,2000-12-31 06:48:34
5,2580,4,978242607,2000-12-31 06:03:27
5,3386,2,978245948,2000-12-31 06:59:08
5,3744,1,978243896,2000-12-31 06:24:56
5,968,3,978242847,2000-12-31 06:07:27
5,896,4,978244493,2000-12-31 06:34:53
5,3020,1,978245916,2000-12-31 06:58:36
5,1788,3,978244603,2000-12-31 06:36:43
5,318,3,978244177,2000-12-31 06:29:37
5,176,4,978244568,2000-12-31 06:36:08
5,461,3,978244893,2000-12-31 06:41:33
5,608,4,978244177,2000-12-31 06:29:37
5,1429,3,978245829,2000-12-31 06:57:09
5,2159,1,978244808,2000-12-31 06:40:08
5,1715,4,978245891,2000-12-31 06:58:11
5,1643,3,978245916,2000-12-31 06:58:36
5,3249,1,978245916,2000-12-31 06:58:36
5,3176,2,978243085,2000-12-31 06:11:25
5,1719,3,978244205,2000-12-31 06:30:05
5,2806,2,978243085,2000-12-31 06:11:25
5,2734,2,978242788,2000-12-31 06:06:28
5,1649,4,978244667,2000-12-31 06:37:47
5,321,3,978245863,2000-12-31 06:57:43
5,2013,3,978242934,2000-12-31 06:08:54
5,3100,1,978245645,2000-12-31 06:54:05
5,2952,2,978245790,2000-12-31 06:56:30
5,1213,5,978244177,2000-12-31 06:29:37
5,1794,3,978245966,2000-12-31 06:59:26
5,2599,5,978242323,2000-12-31 05:58:43
5,1500,3,978245314,2000-12-31 06:48:34
5,3105,2,978246576,2000-12-31 07:09:36
5,2959,4,978242541,2000-12-31 06:02:21
5,1509,3,978244962,2000-12-31 06:42:42
5,1721,1,978245763,2000-12-31 06:56:03
5,1722,2,978246108,2000-12-31 07:01:48
5,1650,3,978245314,2000-12-31 06:48:34
5,908,4,978241072,2000-12-31 05:37:52
5,1580,4,978245999,2000-12-31 06:59:59
5,1653,2,978245891,2000-12-31 06:58:11
5,2384,3,978245708,2000-12-31 06:55:08
5,1729,4,978245763,2000-12-31 06:56:03
5,3476,3,978245916,2000-12-31 06:58:36
5,2890,4,978245445,2000-12-31 06:50:45
5,3113,1,978242323,2000-12-31 05:58:43
5,2028,2,978244053,2000-12-31 06:27:33
5,16,3,978245645,2000-12-31 06:54:05
5,265,3,978245037,2000-12-31 06:43:57
5,2029,4,978246555,2000-12-31 07:09:15
5,194,3,978246108,2000-12-31 07:01:48
5,551,4,978246504,2000-12-31 07:08:24
5,1513,4,978242977,2000-12-31 06:09:37
5,3046,3,978244962,2000-12-31 06:42:42
5,2318,4,978242640,2000-12-31 06:04:00
5,1517,4,978245568,2000-12-31 06:52:48
5,1089,5,978244205,2000-12-31 06:30:05
5,3260,4,978245065,2000-12-31 06:44:25
5,913,5,978242740,2000-12-31 06:05:40
5,1730,4,978244603,2000-12-31 06:36:43
5,3408,3,978242323,2000-12-31 05:58:43
5,3409,3,978242541,2000-12-31 06:02:21
5,2607,2,978242607,2000-12-31 06:03:27
5,1449,4,978244830,2000-12-31 06:40:30
5,1732,5,978245740,2000-12-31 06:55:40
5,1733,3,978246450,2000-12-31 07:07:30
5,2390,4,978242679,2000-12-31 06:04:39
5,1734,4,978245334,2000-12-31 06:48:54
5,3266,2,978246162,2000-12-31 07:02:42
5,3267,4,978244893,2000-12-31 06:41:33
5,919,4,978241072,2000-12-31 05:37:52
5,3624,3,978243803,2000-12-31 06:23:23
5,2395,5,978243054,2000-12-31 06:10:54
5,1594,1,978245548,2000-12-31 06:52:28
5,2683,3,978241434,2000-12-31 05:43:54
5,412,2,978245891,2000-12-31 06:58:11
5,2759,3,978242080,2000-12-31 05:54:40
5,994,5,978244540,2000-12-31 06:35:40
5,1884,3,978246576,2000-12-31 07:09:36
5,1885,4,978245568,2000-12-31 06:52:48
5,272,3,978245487,2000-12-31 06:51:27
5,24,1,978242934,2000-12-31 06:08:54
5,3051,2,978241434,2000-12-31 05:43:54
5,348,4,978245863,2000-12-31 06:57:43
5,2323,4,978245445,2000-12-31 06:50:45
5,1093,2,978242080,2000-12-31 05:54:40
5,29,5,978245065,2000-12-31 06:44:25
5,562,4,978244603,2000-12-31 06:36:43
5,1095,4,978245065,2000-12-31 06:44:25
5,1527,3,978246479,2000-12-31 07:07:59
5,1529,4,978245037,2000-12-31 06:43:57
5,3418,3,978244962,2000-12-31 06:42:42
5,2188,1,978241390,2000-12-31 05:43:10
5,497,3,978245687,2000-12-31 06:54:47
5,202,2,978246033,2000-12-31 07:00:33
5,1747,2,978245663,2000-12-31 06:54:23
5,2908,4,978241981,2000-12-31 05:53:01
5,2762,3,978243054,2000-12-31 06:10:54
5,2692,4,978242977,2000-12-31 06:09:37
5,1966,2,978245931,2000-12-31 06:58:51
5,3499,3,978245065,2000-12-31 06:44:25
5,353,2,978246504,2000-12-31 07:08:24
5,32,4,978244962,2000-12-31 06:42:42
5,1243,3,978244001,2000-12-31 06:26:41
5,1897,4,978246426,2000-12-31 07:07:06
5,1171,4,978244852,2000-12-31 06:40:52
5,3786,3,978241981,2000-12-31 05:53:01
5,34,4,978244603,2000-12-31 06:36:43
5,356,1,978241112,2000-12-31 05:38:32
5,357,2,978245829,2000-12-31 06:57:09
5,36,3,978244808,2000-12-31 06:40:08
5,714,4,978244493,2000-12-31 06:34:53
6,2406,5,978236670,2000-12-31 04:24:30
6,1101,4,978236670,2000-12-31 04:24:30
6,3717,4,978238371,2000-12-31 04:52:51
6,1030,4,978237691,2000-12-31 04:41:31
6,1688,5,978237570,2000-12-31 04:39:30
6,1035,5,978237767,2000-12-31 04:42:47
6,3578,4,978238195,2000-12-31 04:49:55
6,364,4,978237570,2000-12-31 04:39:30
6,3501,5,978236670,2000-12-31 04:24:30
6,3072,4,978236075,2000-12-31 04:14:35
6,368,4,978237909,2000-12-31 04:45:09
6,296,2,978237379,2000-12-31 04:36:19
6,48,5,978237570,2000-12-31 04:39:30
6,3074,5,978238036,2000-12-31 04:47:16
6,1188,4,978236771,2000-12-31 04:26:11
6,3508,3,978238036,2000-12-31 04:47:16
6,588,4,978237511,2000-12-31 04:38:31
6,1,4,978237008,2000-12-31 04:30:08
6,1043,4,978236219,2000-12-31 04:16:59
6,2858,1,978236809,2000-12-31 04:26:49
6,377,3,978236383,2000-12-31 04:19:43
6,590,3,978237232,2000-12-31 04:33:52
6,595,4,978237511,2000-12-31 04:38:31
6,597,5,978239019,2000-12-31 05:03:39
6,383,4,978237909,2000-12-31 04:45:09
6,2506,3,978236975,2000-12-31 04:29:35
6,3524,3,978236719,2000-12-31 04:25:19
6,1566,4,978237570,2000-12-31 04:39:30
6,1569,4,978238948,2000-12-31 05:02:28
6,2006,4,978236122,2000-12-31 04:15:22
6,2081,4,978236567,2000-12-31 04:22:47
6,2082,3,978236975,2000-12-31 04:29:35
6,3600,3,978237813,2000-12-31 04:43:33
6,3604,5,978237767,2000-12-31 04:42:47
6,2802,4,978236612,2000-12-31 04:23:32
6,3534,4,978236219,2000-12-31 04:16:59
6,3536,5,978238230,2000-12-31 04:50:30
6,1210,3,978236219,2000-12-31 04:16:59
6,3753,5,978238195,2000-12-31 04:49:55
6,3682,3,978238036,2000-12-31 04:47:16
6,2017,3,978237813,2000-12-31 04:43:33
6,3685,3,978236519,2000-12-31 04:21:59
6,3610,3,978237813,2000-12-31 04:43:33
6,1296,3,978236519,2000-12-31 04:21:59
6,838,4,978237444,2000-12-31 04:37:24
6,1007,3,978238036,2000-12-31 04:47:16
6,1947,5,978237767,2000-12-31 04:42:47
6,2966,5,978237273,2000-12-31 04:34:33
6,266,4,978237909,2000-12-31 04:45:09
6,17,4,978236383,2000-12-31 04:19:43
6,3699,4,978236567,2000-12-31 04:22:47
6,1441,4,978236383,2000-12-31 04:19:43
6,1088,5,978236670,2000-12-31 04:24:30
6,912,4,978236122,2000-12-31 04:15:22
6,199,5,978237570,2000-12-31 04:39:30
6,914,5,978237767,2000-12-31 04:42:47
6,3408,5,978238230,2000-12-31 04:50:30
6,1806,3,978236876,2000-12-31 04:27:56
6,3624,4,978238256,2000-12-31 04:50:56
6,2469,3,978236670,2000-12-31 04:24:30
6,2396,4,978236809,2000-12-31 04:26:49
6,2100,3,978236567,2000-12-31 04:22:47
6,1959,3,978236612,2000-12-31 04:23:32
6,2321,3,978237034,2000-12-31 04:30:34
6,1380,5,978237691,2000-12-31 04:41:31
6,920,4,978238851,2000-12-31 05:00:51
6,569,4,978236876,2000-12-31 04:27:56
6,1674,4,978236567,2000-12-31 04:22:47
6,3565,4,978238288,2000-12-31 04:51:28
6,1028,4,978237767,2000-12-31 04:42:47
6,34,4,978237444,2000-12-31 04:37:24
7,648,4,978234737,2000-12-31 03:52:17
7,861,4,978234874,2000-12-31 03:54:34
7,2916,5,978234842,2000-12-31 03:54:02
7,3578,3,978234737,2000-12-31 03:52:17
7,3793,3,978234737,2000-12-31 03:52:17
7,1610,5,978234786,2000-12-31 03:53:06
7,589,5,978234786,2000-12-31 03:53:06
7,6,4,978234842,2000-12-31 03:54:02
7,442,4,978234632,2000-12-31 03:50:32
7,733,5,978234842,2000-12-31 03:54:02
7,377,3,978234810,2000-12-31 03:53:30
7,2353,5,978234874,2000-12-31 03:54:34
7,1196,5,978234632,2000-12-31 03:50:32
7,2571,5,978234786,2000-12-31 03:53:06
7,380,5,978234874,2000-12-31 03:54:34
7,1997,5,978234737,2000-12-31 03:52:17
7,1270,4,978234581,2000-12-31 03:49:41
7,457,5,978234786,2000-12-31 03:53:06
7,1573,4,978234874,2000-12-31 03:54:34
7,3753,4,978234737,2000-12-31 03:52:17
7,3107,3,978234898,2000-12-31 03:54:58
7,474,5,978234842,2000-12-31 03:54:02
7,1722,4,978234874,2000-12-31 03:54:34
7,3256,5,978234874,2000-12-31 03:54:34
7,1580,4,978234842,2000-12-31 03:54:02
7,110,5,978234786,2000-12-31 03:53:06
7,1221,4,978234659,2000-12-31 03:50:59
7,2028,5,978234786,2000-12-31 03:53:06
7,480,4,978234607,2000-12-31 03:50:07
7,349,5,978234874,2000-12-31 03:54:34
7,3418,3,978234810,2000-12-31 03:53:30
8,39,3,978229571,2000-12-31 02:26:11
8,2336,3,978230120,2000-12-31 02:35:20
8,288,5,978229391,2000-12-31 02:23:11
8,3425,3,978231982,2000-12-31 03:06:22
8,2268,3,978230852,2000-12-31 02:47:32
8,1466,4,978230052,2000-12-31 02:34:12
8,1393,5,978229702,2000-12-31 02:28:22
8,1682,4,978230852,2000-12-31 02:47:32
8,2916,5,978229172,2000-12-31 02:19:32
8,506,3,978230483,2000-12-31 02:41:23
8,508,3,978230435,2000-12-31 02:40:35
8,3213,3,978233462,2000-12-31 03:31:02
8,42,3,978232754,2000-12-31 03:19:14
8,650,5,978230943,2000-12-31 02:49:03
8,3500,3,978232754,2000-12-31 03:19:14
8,296,5,978229857,2000-12-31 02:30:57
8,3147,5,978230550,2000-12-31 02:42:30
8,3148,3,978230248,2000-12-31 02:37:28
8,2702,3,978230943,2000-12-31 02:49:03
8,2278,3,978229293,2000-12-31 02:21:33
8,1476,3,978231493,2000-12-31 02:58:13
8,2490,2,978229293,2000-12-31 02:21:33
8,589,5,978229138,2000-12-31 02:18:58
8,1836,4,978231592,2000-12-31 02:59:52
8,1693,3,978231121,2000-12-31 02:52:01
8,150,4,978230611,2000-12-31 02:43:31
8,151,4,978231150,2000-12-31 02:52:30
8,1,4,978233496,2000-12-31 03:31:36
8,510,3,978232056,2000-12-31 03:07:36
8,4,3,978232203,2000-12-31 03:10:03
8,3006,3,978230227,2000-12-31 02:37:07
8,2858,5,978229817,2000-12-31 02:30:17
8,1621,3,978230966,2000-12-31 02:49:26
8,1265,5,978229524,2000-12-31 02:25:24
